dataset,platform,split,label,text,context,text_clean,context_clean,n_chars,n_words,n_sentences,avg_word_len,n_exclam,n_question,n_ellipsis,n_repeat_punct,n_allcaps_words,allcaps_ratio,n_emoji,n_elongation,n_scare_quotes,n_urls,n_mentions,n_hashtags,n_interjections,starts_with_interjection,context_n_words,has_context,en_score,is_english,lang_method
tweeteval_irony,twitter,train,1,Love it when your typing at work and a spider comes out from the keyboard and hangs out between your fingers...  🙈,,Love it when your typing at work and a spider comes out from the keyboard and hangs out between your fingers... 🙈,,114,21,1,4.190476190476191,0,0,1,1,0,0.0,1,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,The last Twolves game I was jacked for was right after the lockout in 2011 vs. OKC (Rubio's 1st game)... I wonder if I when I will again?,,The last Twolves game I was jacked for was right after the lockout in 2011 vs. OKC (Rubio's 1st game)... I wonder if I when I will again?,,137,27,3,3.6296296296296298,0,1,1,1,1,0.037037037037037035,0,0,0,0,0,0,1,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,1,@user looking forward to the time I have to traipse down the stairs to postie with a baby attached to my nipple! 😳,,<USER> looking forward to the time I have to traipse down the stairs to postie with a baby attached to my nipple! 😳,,117,22,1,4.045454545454546,1,0,0,0,1,0.045454545454545456,1,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,1,Currently writing about how I plan to stop procrastinating after leaving the paper untouched all day,,Currently writing about how I plan to stop procrastinating after leaving the paper untouched all day,,100,16,1,5.3125,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,1,@user what's the rush? His leg is still attached right?  #dr.dabo,,<USER> what's the rush? His leg is still attached right? dr .dabo,,69,12,3,4.083333333333333,0,2,0,0,1,0.08333333333333333,0,0,0,0,0,0,1,False,0,False,0.9416666666666667,True,heuristic-high
tweeteval_irony,twitter,train,1,"Dear Manila, I'm with your traffic twin - Bangkok! yahooo  @ Sirat Express way",,"Dear Manila, I'm with your traffic twin - Bangkok! yahooo @ Sirat Express way",,78,12,1,5.0,1,0,0,0,0,0.0,0,1,0,0,0,0,0,False,0,False,0.86875,True,heuristic-high
tweeteval_irony,twitter,train,1,@user @user protecting the namesake of a #PalinSpawn,,<USER> <USER> protecting the namesake of a PalinSpawn,,59,8,1,5.25,0,0,0,0,2,0.25,0,0,0,0,0,0,0,False,0,False,0.978125,True,heuristic-high
tweeteval_irony,twitter,train,0,The ugly truth... #abuse  #enough #words,,The ugly truth... abuse enough words,,43,6,1,4.666666666666667,0,0,1,1,0,0.0,0,0,0,0,0,0,0,False,0,False,0.7958333333333334,True,heuristic-high
tweeteval_irony,twitter,train,0,Just ordered 10 new pairs of underwear from Victoria Secret 😍 #yay,,Just ordered 10 new pairs of underwear from Victoria Secret 😍 yay,,67,10,1,5.1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,@user A lot of ingredients. More specifically.... Like a lot a lot,,<USER> A lot of ingredients. More specifically.... Like a lot a lot,,69,12,2,4.083333333333333,0,0,1,1,1,0.08333333333333333,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,"amazing how they are the one doing the ignoring, and think they are set free @user @user @user",,"amazing how they are the one doing the ignoring, and think they are set free <USER> <USER> <USER>",,103,18,1,4.055555555555555,0,0,0,0,3,0.16666666666666666,0,0,0,0,0,0,1,True,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,#notcias #eu #europ Conselho Europeu 18-19 Dezembro 2014 - Click here for more up-to-date information on the Euro...,,notcias eu europ Conselho Europeu 18-19 Dezembro 2014 - Click here for more up-to-date information on the Euro...,,119,17,1,4.764705882352941,0,0,1,1,0,0.0,0,0,0,0,0,0,0,False,0,False,0.9588235294117647,True,heuristic-high
tweeteval_irony,twitter,train,0,Ideology in a nutshell - the meaning of life in a sentence for every perspective.,,Ideology in a nutshell - the meaning of life in a sentence for every perspective.,,81,14,1,4.642857142857143,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,1,@user It's not work if you enjoy it #eh,,<USER> It's not work if you enjoy it eh,,43,9,1,3.2222222222222223,0,0,0,0,1,0.1111111111111111,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,"Is it wrong of me to not want to read about horrible things in this world, just for one day?",,"Is it wrong of me to not want to read about horrible things in this world, just for one day?",,92,20,1,3.55,0,1,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,1,@user funny,,<USER> funny,,14,2,1,4.5,0,0,0,0,1,0.5,0,0,0,0,0,0,0,False,0,False,0.755,True,heuristic-high
tweeteval_irony,twitter,train,0,SmartPhone APP PAYS you!|see- #Verizon #folloback #tcot|Go 2:,,SmartPhone APP PAYS you!|see- Verizon folloback tcot |Go 2:,,64,9,1,5.0,1,0,0,0,2,0.2222222222222222,0,0,0,0,0,0,0,False,0,False,0.9416666666666667,True,heuristic-high
tweeteval_irony,twitter,train,1,"@user thanks for sharing Mike, your opinion means a lot to us.  #orisit?",,"<USER> thanks for sharing Mike, your opinion means a lot to us. orisit ?",,76,13,2,4.153846153846154,0,1,0,0,1,0.07692307692307693,0,0,0,0,0,0,0,False,0,False,0.9865384615384616,True,heuristic-high
tweeteval_irony,twitter,train,0,@user @user |Its @user  bcoz he is so #Nasty and loves his  ...||#GoSupersonicQuikr,,<USER> <USER> |Its <USER> bcoz he is so Nasty and loves his ...|| GoSupersonicQuikr,,94,13,1,4.461538461538462,0,0,1,1,3,0.23076923076923078,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,Those Amarillo hops make it just right #goldilocks - Drinking a Tour de Fall @ Memphis' Pint & Dram - #photo,,Those Amarillo hops make it just right goldilocks - Drinking a Tour de Fall @ Memphis' Pint & Dram - photo,,110,17,1,4.823529411764706,0,0,0,0,0,0.0,0,0,0,0,0,0,1,False,0,False,0.8558823529411765,True,heuristic-high
tweeteval_irony,twitter,train,0,I may need to reread the books but did we ever find out what Draco's Boggart was? @user #HarryPotter #dracomalfoy,,I may need to reread the books but did we ever find out what Draco's Boggart was? <USER> HarryPotter dracomalfoy,,118,20,1,4.5,0,1,0,0,1,0.05,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,"Everyone has got a selfie stick this year. I've had one for ages, just saying  #mainsteam #TrendSetter",,"Everyone has got a selfie stick this year. I've had one for ages, just saying mainsteam TrendSetter",,104,17,1,4.764705882352941,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,1,Oh and it's a positively balmy 7c,,Oh and it's a positively balmy 7c,,33,7,1,3.7142857142857144,0,0,0,0,0,0.0,0,0,0,0,0,0,1,True,0,False,0.8999999999999999,True,heuristic-high
tweeteval_irony,twitter,train,0,@user it's finally open XD I used a youtube video to help me :) Thanks very much ;),,<USER> it's finally open XD I used a youtube video to help me :) Thanks very much ;),,86,16,1,3.8125,0,0,0,0,2,0.125,0,0,0,0,0,0,0,False,0,False,0.9234375,True,heuristic-high
tweeteval_irony,twitter,train,1,A whole day at NS w/clients. YAY.,,A whole day at NS w/clients. YAY.,,33,8,2,3.0,0,0,0,0,2,0.25,0,0,0,0,0,0,0,False,0,False,0.978125,True,heuristic-high
tweeteval_irony,twitter,train,1,|| Flattery will get me everywhere  [@TaliaHaleTW],,|| Flattery will get me everywhere [ <USER> ],,46,6,1,5.166666666666667,0,0,0,0,1,0.16666666666666666,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,Late night snuggles with my boy 💜💕,,Late night snuggles with my boy 💜💕,,34,6,1,4.333333333333333,0,0,0,0,0,0.0,2,0,0,0,0,0,0,False,0,False,0.9416666666666667,True,heuristic-high
tweeteval_irony,twitter,train,0,It was a greaaaat night! ☺️😁,,It was a greaaaat night! ☺️😁,,28,5,1,3.8,1,0,0,0,0,0.0,3,1,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,We buy into liberal individualism and see our individual fate as black people in no way linked to the collective fate-Bell Hooks #Ferguson,,We buy into liberal individualism and see our individual fate as black people in no way linked to the collective fate-Bell Hooks Ferguson,,139,24,1,4.75,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,@user fine atm is they Glazed Apple shower gel and perfume it smells amazing!,,<USER> fine atm is they Glazed Apple shower gel and perfume it smells amazing!,,80,14,1,4.428571428571429,1,0,0,0,1,0.07142857142857142,0,0,0,0,0,0,1,False,0,False,0.8999999999999999,True,heuristic-high
tweeteval_irony,twitter,train,0,chicks be really pimping more then males these days #the#look #yallknowthatsnotcoolright?,,chicks be really pimping more then males these days the look yallknowthatsnotcoolright ?,,92,12,1,6.25,0,1,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,Hummingbirds #Are  #Experts #at #Hovering #After #All: #Background #Motion ...: If the hovering ability of the...,,Hummingbirds Are Experts at Hovering After All : Background Motion ...: If the hovering ability of the...,,121,15,2,5.4,0,0,2,2,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,1,Good luck today DJ Durkin. It is NOT great to be a Florida gator. | |#fuckUF,,Good luck today DJ Durkin. It is NOT great to be a Florida gator. | | fuckUF,,77,15,2,3.7333333333333334,0,0,0,0,2,0.13333333333333333,0,0,0,0,0,0,1,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,Playing golf all day 'ery day |#PerksOfBeingOld,,Playing golf all day 'ery day | PerksOfBeingOld,,48,7,1,5.571428571428571,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,Filmmaker and writer Nicole Franklin is on Twitter @user Pls follow. #EConvo #Film #Director,,Filmmaker and writer Nicole Franklin is on Twitter <USER> Pls follow. EConvo Film Director,,98,14,1,5.285714285714286,0,0,0,0,1,0.07142857142857142,0,0,0,0,0,0,0,False,0,False,0.8375,True,heuristic-high
tweeteval_irony,twitter,train,0,One from her please *cries*,,One from her please cries,,25,5,1,4.2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,1,"@user @user not playing out in the provinces like, oh, Mississippi.",,"<USER> <USER> not playing out in the provinces like, oh, Mississippi.",,73,11,1,4.7272727272727275,0,0,0,0,2,0.18181818181818182,0,0,0,0,0,0,1,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,"Today stats: 5 followers, 8 unfollowers and followed 2 people via",,"Today stats: 5 followers, 8 unfollowers and followed 2 people via",,65,8,1,6.25,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.86875,True,heuristic-high
tweeteval_irony,twitter,train,0,"#Legend says if you stand in front of a mirror+say ""I can't even"" 3 times, a girl in #yogapants will appear+give you a pumpkin spice latte.",,"Legend says if you stand in front of a mirror+say ""I can't even"" 3 times, a girl in yogapants will appear+give you a pumpkin spice latte.",,141,27,1,3.888888888888889,0,0,0,0,0,0.0,0,0,1,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,Claybo Dawson and I are @user 's #squadgoals 😎,,Claybo Dawson and I are <USER> 's squadgoals 😎,,50,8,1,4.375,0,0,0,0,1,0.125,1,0,0,0,0,0,0,False,0,False,0.978125,True,heuristic-high
tweeteval_irony,twitter,train,0,"@user @user is it bad that after my ""happy Preds won"" 🎉 dance my first thought was Donnie?! 😁🙊",,"<USER> <USER> is it bad that after my ""happy Preds won"" 🎉 dance my first thought was Donnie?! 😁🙊",,100,17,1,3.9411764705882355,1,1,0,0,2,0.11764705882352941,3,0,1,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,It's  #cute to be awake right now,,It's cute to be awake right now,,34,7,1,3.5714285714285716,0,0,0,0,0,0.0,0,0,0,0,0,0,1,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,It's 8:46 and I'm ready for bed.,,It's 8:46 and I'm ready for bed.,,32,6,1,3.5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.9416666666666667,True,heuristic-high
tweeteval_irony,twitter,train,0,Buddhism Chant (kids) #Music #Education,,Buddhism Chant (kids) Music Education,,41,5,1,6.2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.755,True,heuristic-high
tweeteval_irony,twitter,train,1,MVP goes to Concordia Wifi.,,MVP goes to Concordia Wifi.,,27,5,1,4.4,0,0,0,0,1,0.2,0,0,0,0,0,0,0,False,0,False,0.9299999999999999,True,heuristic-high
tweeteval_irony,twitter,train,1,@user Warwick Davis is more than twice the man Tony Blair is,,<USER> Warwick Davis is more than twice the man Tony Blair is,,63,12,1,4.0,0,0,0,0,1,0.08333333333333333,0,0,0,0,0,0,0,False,0,False,0.9416666666666667,True,heuristic-high
tweeteval_irony,twitter,train,0,All I wanted was to see you,,All I wanted was to see you,,27,7,1,3.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,Chill #Repost #Dead  #Dominos #Haha 😂💀,,Chill Repost Dead Dominos Haha 😂💀,,42,5,1,5.2,0,0,0,0,0,0.0,2,0,0,0,0,0,1,False,0,False,0.755,True,heuristic-high
tweeteval_irony,twitter,train,0,"@user @user I wish son. like I said, twitter, wit on twitter and the magic of photos that are  3D = smoke and mirrors effect.",,"<USER> <USER> I wish son. like I said, twitter, wit on twitter and the magic of photos that are 3D = smoke and mirrors effect.",,131,24,2,3.8333333333333335,0,0,0,0,2,0.08333333333333333,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,1,It's almost 1am and @user and I are arguing on why the guy is cute or not. Really. This is our lives. Come on were adults.,,It's almost 1am and <USER> and I are arguing on why the guy is cute or not. Really. This is our lives. Come on were adults.,,125,26,4,3.5,0,0,0,0,1,0.038461538461538464,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,1,I just love the NHS,,I just love the NHS,,19,5,1,3.0,0,0,0,0,1,0.2,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,1,"@user he offered it but he made it sure the board refused double 16m in October, all in Rangers interest",,"<USER> he offered it but he made it sure the board refused double 16m in October, all in Rangers interest",,107,20,1,4.05,0,0,0,0,1,0.05,0,0,0,0,0,0,1,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,Twitter can be so annoying,,Twitter can be so annoying,,26,5,1,4.4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,@user Is it on display at any given time at Ryerson?,,<USER> Is it on display at any given time at Ryerson?,,55,11,1,3.6363636363636362,0,1,0,0,1,0.09090909090909091,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,1,@user  When continuationists demand a prooftext for cessationism. / @user beautiful observation,,<USER> When continuationists demand a prooftext for cessationism. / <USER> beautiful observation,,101,11,1,7.181818181818182,0,0,0,0,2,0.18181818181818182,0,0,0,0,0,0,0,False,0,False,0.8886363636363637,True,heuristic-high
tweeteval_irony,twitter,train,1,I just love not being able to sleep..  #sotired,,I just love not being able to sleep.. sotired,,48,9,1,3.888888888888889,0,0,1,1,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,1,"@user How do you propose to determine ""sides""? I have both black and white family members. #racewar  #LoveNotWar",,"<USER> How do you propose to determine ""sides""? I have both black and white family members. racewar LoveNotWar",,117,18,2,4.833333333333333,0,1,0,0,1,0.05555555555555555,0,0,1,0,0,0,0,False,0,False,0.9902777777777778,True,heuristic-high
tweeteval_irony,twitter,train,0,"@user @user Everybody just keeps saying ""Gronk and large contingent of Patriots."" Who else is there with Rob?",,"<USER> <USER> Everybody just keeps saying ""Gronk and large contingent of Patriots."" Who else is there with Rob?",,115,18,2,4.777777777777778,0,1,0,0,2,0.1111111111111111,0,0,1,0,0,0,0,False,0,False,0.9902777777777778,True,heuristic-high
tweeteval_irony,twitter,train,1,Wow I love having 3 essays due in the next 3 weeks,,Wow I love having 3 essays due in the next 3 weeks,,50,10,1,3.7,0,0,0,0,0,0.0,0,0,0,0,0,0,1,True,0,False,0.9125,True,heuristic-high
tweeteval_irony,twitter,train,1,Finally 2015 will be a worry free year for me.,,Finally 2015 will be a worry free year for me.,,46,9,1,3.5555555555555554,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,1,Monday mornings are my fave :),,Monday mornings are my fave :),,30,5,1,4.6,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,to be an Ass but ohh Yeaa!!!!,,to be an Ass but ohh Yeaa!!!!,,29,7,1,2.7142857142857144,4,0,0,1,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,1,@user yeah that's it,,<USER> yeah that's it,,23,4,1,4.0,0,0,0,0,1,0.25,0,0,0,0,0,0,1,False,0,False,0.97375,True,heuristic-high
tweeteval_irony,twitter,train,0,"Facebook owner, Mark Zuckerberg, says ""dislike"" to creating a dislike button",,"Facebook owner, Mark Zuckerberg, says ""dislike"" to creating a dislike button",,76,11,1,5.636363636363637,0,0,0,0,0,0.0,0,0,1,0,0,0,0,False,0,False,0.8090909090909091,True,heuristic-high
tweeteval_irony,twitter,train,0,Catching up on the RHOA!!!!#love the drama,,Catching up on the RHOA!!!! love the drama,,43,8,1,3.875,4,0,0,1,1,0.125,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,Ummm can I please have @user for Christmas?! Dang he looks great tonight. Why did I not go to this thing tonight?,,Ummm can I please have <USER> for Christmas?! Dang he looks great tonight. Why did I not go to this thing tonight?,,116,22,3,3.9545454545454546,1,2,0,0,1,0.045454545454545456,0,1,0,0,0,0,1,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,1,", on the Same day, the 50th anniversary of the #FreeSpeechMovement, a brave critic, was abandoned by our conformist #Press.",,", on the Same day, the 50th anniversary of the FreeSpeechMovement , a brave critic, was abandoned by our conformist Press .",,125,19,1,5.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,1,#MuslimApologies – 10 Tweets that Explain What Muslims Should be Sorry for!,,MuslimApologies - 10 Tweets that Explain What Muslims Should be Sorry for!,,76,10,1,5.9,1,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,1,Zuckerberg says he wears a grey t-shirt everyday because he doesn't want to waste time on things that don't matter||He runs Facebook||,,Zuckerberg says he wears a grey t-shirt everyday because he doesn't want to waste time on things that don't matter||He runs Facebook||,,134,24,1,4.5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,1,"Time to continue cleaning out my closet. Happy, happy, joy, joy.",,"Time to continue cleaning out my closet. Happy, happy, joy, joy.",,64,11,2,4.454545454545454,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.9681818181818183,True,heuristic-high
tweeteval_irony,twitter,train,1,"@user So, this Topless Feminist was just looking for someone to love?",,"<USER> So, this Topless Feminist was just looking for someone to love?",,72,12,1,4.583333333333333,0,1,0,0,1,0.08333333333333333,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,1,: When the looks that are nurtured by statuesque beauties are nurtured by the skinniest supermodels. #Statuesque=#Skinny #Look,,: When the looks that are nurtured by statuesque beauties are nurtured by the skinniest supermodels. Statuesque = Skinny Look,,129,18,1,5.722222222222222,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,1,"Guess its just me, brett and my mom this year. Gotta love my family!",,"Guess its just me, brett and my mom this year. Gotta love my family!",,68,14,2,3.7142857142857144,1,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,"@user @user @user @user @user Yes, you are but it also shows your ignorance , and hate.",,"<USER> <USER> <USER> <USER> <USER> Yes, you are but it also shows your ignorance , and hate.",,102,16,1,3.9375,0,0,0,0,5,0.3125,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,1,"@user feeding your own flesh and blood/making an alley way smell terrible = same, same.  #90ssarcasm #thesun #thingsthatarewrong",,"<USER> feeding your own flesh and blood/making an alley way smell terrible = same, same. 90ssarcasm thesun thingsthatarewrong",,134,18,1,5.555555555555555,0,0,0,0,1,0.05555555555555555,0,0,0,0,0,0,0,False,0,False,0.8444444444444444,True,heuristic-high
tweeteval_irony,twitter,train,1,@user You can afford stocks? Teachers make SO MUCH money it's crazy!,,<USER> You can afford stocks? Teachers make SO MUCH money it's crazy!,,71,12,2,4.5,1,1,0,0,3,0.25,0,0,0,0,0,0,0,False,0,False,0.9416666666666667,True,heuristic-high
tweeteval_irony,twitter,train,0,"@user @user The link says ""The requested page could not be found.""||Was the  intentional?",,"<USER> <USER> The link says ""The requested page could not be found.""||Was the intentional?",,95,15,2,4.466666666666667,0,1,0,0,2,0.13333333333333333,0,0,1,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,Montana Of 300 14 - THE BEST Versace Remix IN THE...: this dude goes off,,Montana Of 300 14 - THE BEST Versace Remix IN THE...: this dude goes off,,72,12,1,4.0,0,0,1,1,4,0.3333333333333333,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,@user me and you are the only ones that love it 😆🎅🎉🎶,,<USER> me and you are the only ones that love it 😆🎅🎉🎶,,55,11,1,3.272727272727273,0,0,0,0,1,0.09090909090909091,4,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,1,Don't you love when guys try to give you their number? Keyword TRIED.  #backupoff,,Don't you love when guys try to give you their number? Keyword TRIED. backupoff,,82,14,2,4.571428571428571,0,1,0,0,1,0.07142857142857142,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,"Dayum, I really got the house to myself while my brother still has school all week 😎",,"Dayum, I really got the house to myself while my brother still has school all week 😎",,84,16,1,4.125,0,0,0,0,0,0.0,1,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,1,"@user @user OMG want one, but I have EasyPay Express. This would mean I would only use it to ride PATH.",,"<USER> <USER> OMG want one, but I have EasyPay Express. This would mean I would only use it to ride PATH.",,109,21,2,3.7142857142857144,0,0,0,0,4,0.19047619047619047,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,"@user ha yeah which is your opinion, which like mine, means nothing ;) they're in.",,"<USER> ha yeah which is your opinion, which like mine, means nothing ;) they're in.",,85,14,1,4.428571428571429,0,0,0,0,1,0.07142857142857142,0,0,0,0,0,0,1,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,I'm knitting a scarf. Yes. Knitting. A scarf. Because manual dexterity and I like knitting. Problems?,,I'm knitting a scarf. Yes. Knitting. A scarf. Because manual dexterity and I like knitting. Problems?,,101,16,6,5.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.978125,True,heuristic-high
tweeteval_irony,twitter,train,1,Off to bed can't wait to feel this hangover. |,,Off to bed can't wait to feel this hangover. |,,46,9,1,3.888888888888889,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.9416666666666667,True,heuristic-high
tweeteval_irony,twitter,train,1,.@NSRoadsPolicing @user oh look an Audi driver breaking the law...how strange,,. <USER> <USER> oh look an Audi driver breaking the law...how strange,,72,12,2,4.166666666666667,0,0,1,1,2,0.16666666666666666,0,0,0,0,0,0,1,False,0,False,0.9416666666666667,True,heuristic-high
tweeteval_irony,twitter,train,1,"Here's an ""It's cold and I had to scrape windows so I'm sad"" selfie...gotta love living that hotel life",,"Here's an ""It's cold and I had to scrape windows so I'm sad"" selfie...gotta love living that hotel life",,103,20,1,4.0,0,0,1,1,0,0.0,0,0,2,0,0,0,0,False,0,False,0.95625,True,heuristic-high
tweeteval_irony,twitter,train,0,@user doesn't get more #indiefilm than #miboxzombie :-),,<USER> doesn't get more indiefilm than miboxzombie :-),,60,7,1,6.0,0,0,0,0,1,0.14285714285714285,0,0,0,0,0,0,0,False,0,False,0.8999999999999999,True,heuristic-high
tweeteval_irony,twitter,train,1,@user @user we all know how well we did under Erickson.,,<USER> <USER> we all know how well we did under Erickson.,,61,11,1,3.8181818181818183,0,0,0,0,2,0.18181818181818182,0,0,0,0,0,0,1,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,@user public hammering the Steelers all week. Juicy.,,<USER> public hammering the Steelers all week. Juicy.,,55,8,2,5.25,0,0,0,0,1,0.125,0,0,0,0,0,0,0,False,0,False,0.86875,True,heuristic-high
tweeteval_irony,twitter,train,1,#Work#Trains#TheGrind#London#Business#MyHappyFace,,Work Trains TheGrind London Business MyHappyFace,,55,6,1,7.166666666666667,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.7958333333333334,True,heuristic-high
tweeteval_irony,twitter,train,0,@user yup.. Few weeks in NZ mucking about then some time in Fiji dodging sharks.,,<USER> yup.. Few weeks in NZ mucking about then some time in Fiji dodging sharks.,,83,15,2,4.133333333333334,0,0,1,1,2,0.13333333333333333,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,"Quick feet in slow motion ! Never stop loving , knees high , arms moving ! Still a lot more to be done...",,"Quick feet in slow motion ! Never stop loving , knees high , arms moving ! Still a lot more to be done...",,105,19,3,4.0,2,0,1,1,0,0.0,0,0,0,0,0,0,0,False,0,False,0.9263157894736842,True,heuristic-high
tweeteval_irony,twitter,train,0,"I never cared for Beyonce, bc I could never get a sense of who she was. Her interviews lacked depth. @user tho....this girl got IT.",,"I never cared for Beyonce, bc I could never get a sense of who she was. Her interviews lacked depth. <USER> tho....this girl got IT.",,134,26,4,3.769230769230769,0,0,1,1,2,0.07692307692307693,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,Sarcasm is the only thing i like.  #sarcasticbitch,,Sarcasm is the only thing i like. sarcasticbitch,,51,8,1,5.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,1,Who ever thought moving in the middle of December would be so peaceful?,,Who ever thought moving in the middle of December would be so peaceful?,,71,13,1,4.461538461538462,0,1,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
tweeteval_irony,twitter,train,0,Bday lily painting for @user 💜,,Bday lily painting for <USER> 💜,,33,5,1,4.6,0,0,0,0,1,0.2,1,0,0,0,0,0,0,False,0,False,0.9299999999999999,True,heuristic-high
