dataset,platform,split,label,text,context,text_clean,context_clean,n_chars,n_words,n_sentences,avg_word_len,n_exclam,n_question,n_ellipsis,n_repeat_punct,n_allcaps_words,allcaps_ratio,n_emoji,n_elongation,n_scare_quotes,n_urls,n_mentions,n_hashtags,n_interjections,starts_with_interjection,context_n_words,has_context,en_score,is_english,lang_method
news_headlines,news,train,1,ted danson totally nails tonight show interview,,ted danson totally nails tonight show interview,,47,7,1,5.857142857142857,0,0,0,0,0,0.0,0,0,0,0,0,0,1,False,0,False,0.65,True,langdetect
news_headlines,news,train,0,"audra mcdonald, kirsten gillibrand to celebrate the lgbtq community in nyc",,"audra mcdonald, kirsten gillibrand to celebrate the lgbtq community in nyc",,74,11,1,5.7272727272727275,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.8886363636363637,True,heuristic-high
news_headlines,news,train,1,70-year-old woman decides it time to start dressing entirely in purple,,70-year-old woman decides it time to start dressing entirely in purple,,70,12,1,4.666666666666667,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,0,10 worst provisions in the republican appropriations bill,,10 worst provisions in the republican appropriations bill,,57,7,1,6.857142857142857,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.8999999999999999,True,heuristic-high
news_headlines,news,train,1,woman in commercial doing yoga to narration of drug's fatal side effects,,woman in commercial doing yoga to narration of drug's fatal side effects,,72,12,1,5.083333333333333,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.86875,True,heuristic-high
news_headlines,news,train,1,zoo posting hourly updates on aphid about to give birth,,zoo posting hourly updates on aphid about to give birth,,55,10,1,4.6,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,1,dave matthews band apologizes after tour bus dumps another 800 pounds of human shit onto same boat full of people,,dave matthews band apologizes after tour bus dumps another 800 pounds of human shit onto same boat full of people,,113,19,1,4.7894736842105265,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.8342105263157895,True,heuristic-high
news_headlines,news,train,0,why credit card points aren't the new miles,,why credit card points aren't the new miles,,43,8,1,4.5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.86875,True,heuristic-high
news_headlines,news,train,0,samsung will give iphone owners a new galaxy phone to try for $1,,samsung will give iphone owners a new galaxy phone to try for $1,,64,12,1,4.166666666666667,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,0,listen to lana del rey's new single 'honeymoon',,listen to lana del rey's new single 'honeymoon',,47,8,1,5.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.86875,True,heuristic-high
news_headlines,news,train,0,uw-whitewater chancellor reprimands students after mistaking skincare product for blackface,,uw-whitewater chancellor reprimands students after mistaking skincare product for blackface,,91,11,1,7.363636363636363,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.8090909090909091,True,heuristic-high
news_headlines,news,train,1,realistic day planner only includes first couple weeks after purchase,,realistic day planner only includes first couple weeks after purchase,,69,10,1,6.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,1,palm tree fires off warning coconut,,palm tree fires off warning coconut,,35,6,1,5.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.65,True,langdetect
news_headlines,news,train,1,couple dressed as mario and luigi drunkenly making out on couch,,couple dressed as mario and luigi drunkenly making out on couch,,63,11,1,4.818181818181818,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.9681818181818183,True,heuristic-high
news_headlines,news,train,1,struggling media company almost desperate enough to hire someone qualified for job,,struggling media company almost desperate enough to hire someone qualified for job,,82,12,1,5.916666666666667,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.7958333333333334,True,heuristic-high
news_headlines,news,train,0,stop complaining about the evolution of text language. period.,,stop complaining about the evolution of text language. period.,,62,9,2,5.777777777777778,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.9416666666666667,True,heuristic-high
news_headlines,news,train,1,shipwreck survivors forced to endure ride home on disney cruise ship,,shipwreck survivors forced to endure ride home on disney cruise ship,,68,11,1,5.2727272727272725,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.8090909090909091,True,heuristic-high
news_headlines,news,train,0,rupert murdoch bashes as 'nonsense' concerns about sexual harassment at fox,,rupert murdoch bashes as 'nonsense' concerns about sexual harassment at fox,,75,11,1,5.909090909090909,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.8886363636363637,True,heuristic-high
news_headlines,news,train,1,census finds enough homeless people living in public library to warrant congressional district,,census finds enough homeless people living in public library to warrant congressional district,,94,13,1,6.3076923076923075,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.851923076923077,True,heuristic-high
news_headlines,news,train,0,lin-manuel miranda and the rock made a musical parody about millennials,,lin-manuel miranda and the rock made a musical parody about millennials,,71,12,1,5.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.9416666666666667,True,heuristic-high
news_headlines,news,train,1,"report: 1 in 5 air ducts contains person looking, listening in on you",,"report: 1 in 5 air ducts contains person looking, listening in on you",,69,11,1,4.818181818181818,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.9681818181818183,True,heuristic-high
news_headlines,news,train,0,cnn taunts trump and the gop with 'schoolhouse rock',,cnn taunts trump and the gop with 'schoolhouse rock',,52,9,1,4.888888888888889,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.9416666666666667,True,heuristic-high
news_headlines,news,train,1,hillary clinton suspended 3 weeks by fec for spitting on volunteer,,hillary clinton suspended 3 weeks by fec for spitting on volunteer,,66,10,1,5.5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.9125,True,heuristic-high
news_headlines,news,train,1,officials warn consumers of counterfeit tickets ahead of solar eclipse,,officials warn consumers of counterfeit tickets ahead of solar eclipse,,70,10,1,6.1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.825,True,heuristic-high
news_headlines,news,train,1,fbi shuts down prominent new isis recruitment website,,fbi shuts down prominent new isis recruitment website,,53,8,1,5.75,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.759375,True,heuristic-high
news_headlines,news,train,0,the one thing you need for positive change,,the one thing you need for positive change,,42,8,1,4.375,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,0,supreme court justice sotomayor continues duties after breaking shoulder,,supreme court justice sotomayor continues duties after breaking shoulder,,72,9,1,7.111111111111111,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.7472222222222222,True,heuristic-high
news_headlines,news,train,1,area facebook user incredibly stupid,,area facebook user incredibly stupid,,36,5,1,6.4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.755,True,heuristic-high
news_headlines,news,train,1,strapping young man to address congress,,strapping young man to address congress,,39,6,1,5.666666666666667,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.7958333333333334,True,heuristic-high
news_headlines,news,train,0,"indecency, politics and the fcc: a new round in the culture wars?",,"indecency, politics and the fcc: a new round in the culture wars?",,65,12,1,4.25,0,1,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,0,why i no longer support israel,,why i no longer support israel,,30,6,1,4.166666666666667,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.9416666666666667,True,heuristic-high
news_headlines,news,train,1,"area man too busy for his buddy phil, eh?",,"area man too busy for his buddy phil, eh?",,41,9,1,3.4444444444444446,0,1,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.9416666666666667,True,heuristic-high
news_headlines,news,train,0,senate panel unanimously approves chris wray's nomination as fbi director,,senate panel unanimously approves chris wray's nomination as fbi director,,73,10,1,6.4,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.7375,True,heuristic-high
news_headlines,news,train,0,kanye west's partnership with adidas is about to get huge,,kanye west's partnership with adidas is about to get huge,,57,10,1,4.8,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,0,o'casey's plays return to stage at philly irish theater,,o'casey's plays return to stage at philly irish theater,,55,9,1,5.222222222222222,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.8444444444444444,True,heuristic-high
news_headlines,news,train,0,7 very important reasons to take a nap right now,,7 very important reasons to take a nap right now,,48,9,1,4.222222222222222,0,0,0,0,0,0.0,0,0,0,0,0,0,1,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,1,report: 50% of heaven's population just assholes who begged for forgiveness at last second,,report: 50% of heaven's population just assholes who begged for forgiveness at last second,,90,13,1,5.615384615384615,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.9865384615384616,True,heuristic-high
news_headlines,news,train,1,'elle' magazine accidentally airbrushes naomi watts out of cover altogether,,'elle' magazine accidentally airbrushes naomi watts out of cover altogether,,75,10,1,6.6,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.825,True,heuristic-high
news_headlines,news,train,0,trump's tailspin,,trump's tailspin,,16,2,1,7.5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.755,True,heuristic-high
news_headlines,news,train,1,international space station tented to spray for xenomorphs,,international space station tented to spray for xenomorphs,,58,8,1,6.375,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.86875,True,heuristic-high
news_headlines,news,train,1,passengers praying uber just a hobby for elderly driver,,passengers praying uber just a hobby for elderly driver,,55,9,1,5.222222222222222,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.9416666666666667,True,heuristic-high
news_headlines,news,train,0,the top 10 workout songs for january 2018,,the top 10 workout songs for january 2018,,41,6,1,4.666666666666667,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.9416666666666667,True,heuristic-high
news_headlines,news,train,0,meryl streep looks exactly like the 'shrek' fairy godmother at the oscars,,meryl streep looks exactly like the 'shrek' fairy godmother at the oscars,,73,12,1,5.166666666666667,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.9416666666666667,True,heuristic-high
news_headlines,news,train,1,couple just wants small ceremony in public park with close friends and shirtless stranger hanging around tree,,couple just wants small ceremony in public park with close friends and shirtless stranger hanging around tree,,109,17,1,5.470588235294118,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.8558823529411765,True,heuristic-high
news_headlines,news,train,1,terrified fda warns something making bananas black after several days,,terrified fda warns something making bananas black after several days,,69,10,1,6.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.7375,True,heuristic-high
news_headlines,news,train,0,aspen ideas festival 2015,,aspen ideas festival 2015,,25,3,1,6.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.755,True,heuristic-high
news_headlines,news,train,0,"this labor day, let's boost opportunity in every zip code",,"this labor day, let's boost opportunity in every zip code",,57,10,1,4.7,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.9125,True,heuristic-high
news_headlines,news,train,0,taking your startup public is fraught with negatives,,taking your startup public is fraught with negatives,,52,8,1,5.625,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.978125,True,heuristic-high
news_headlines,news,train,0,al franken will leave senate in early january,,al franken will leave senate in early january,,45,8,1,4.75,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.86875,True,heuristic-high
news_headlines,news,train,0,donald trump vows to take travel ban to the supreme court,,donald trump vows to take travel ban to the supreme court,,57,11,1,4.2727272727272725,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.9681818181818183,True,heuristic-high
news_headlines,news,train,0,"hackers target russian olympic whistleblower, world anti-doping agency says",,"hackers target russian olympic whistleblower, world anti-doping agency says",,75,10,1,6.5,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.65,True,langdetect
news_headlines,news,train,0,"underserved kids learn a year's worth of math in 6 weeks, thanks to new app",,"underserved kids learn a year's worth of math in 6 weeks, thanks to new app",,75,14,1,4.214285714285714,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.9625,True,heuristic-high
news_headlines,news,train,0,'stranger pugs' is the greatest thing to happen to the internet,,'stranger pugs' is the greatest thing to happen to the internet,,63,11,1,4.818181818181818,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,0,morgan freeman's snapchat fail is hilariously perfect,,morgan freeman's snapchat fail is hilariously perfect,,53,7,1,6.714285714285714,0,0,0,0,0,0.0,0,0,0,0,0,0,1,False,0,False,0.775,True,heuristic-high
news_headlines,news,train,0,social media etiquette for weddings,,social media etiquette for weddings,,35,5,1,6.2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.9299999999999999,True,heuristic-high
news_headlines,news,train,0,princess charlotte has maybe the most fashionable christening ever,,princess charlotte has maybe the most fashionable christening ever,,66,9,1,6.444444444444445,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.9416666666666667,True,heuristic-high
news_headlines,news,train,1,teddy bear feels terrible for sparking 'what are we?' conversation,,teddy bear feels terrible for sparking 'what are we?' conversation,,66,11,1,5.090909090909091,0,1,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.8886363636363637,True,heuristic-high
news_headlines,news,train,1,man flirting with girl at party can't wait to be informed she has boyfriend,,man flirting with girl at party can't wait to be informed she has boyfriend,,75,14,1,4.428571428571429,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,1,mysterious man in parking lot threatens to harm rudy giuliani if he ever blabs about trump's legal payments again,,mysterious man in parking lot threatens to harm rudy giuliani if he ever blabs about trump's legal payments again,,113,19,1,5.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.8802631578947369,True,heuristic-high
news_headlines,news,train,1,obama under fire for playing t-ball during vietnam,,obama under fire for playing t-ball during vietnam,,50,9,1,4.666666666666667,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.7472222222222222,True,heuristic-high
news_headlines,news,train,0,this unorthodox guided meditation might just get you in the habit,,this unorthodox guided meditation might just get you in the habit,,65,11,1,5.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,0,women reveal the real purpose of workout clothes,,women reveal the real purpose of workout clothes,,48,8,1,5.125,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.86875,True,heuristic-high
news_headlines,news,train,0,hope solo says ex-fifa president sepp blatter groped her,,hope solo says ex-fifa president sepp blatter groped her,,56,10,1,4.7,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.7375,True,heuristic-high
news_headlines,news,train,1,study: good porn still hard to find,,study: good porn still hard to find,,35,7,1,4.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,1,lester holt begins debate by reiterating he doesn't know who these fucking people are,,lester holt begins debate by reiterating he doesn't know who these fucking people are,,85,14,1,5.142857142857143,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,1,homosexual dolphin has highly developed sense of gay-nar,,homosexual dolphin has highly developed sense of gay-nar,,56,9,1,5.333333333333333,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.8444444444444444,True,heuristic-high
news_headlines,news,train,0,"children are in need of families, and you may be the perfect fit",,"children are in need of families, and you may be the perfect fit",,64,13,1,3.923076923076923,0,0,0,0,0,0.0,0,0,0,0,0,0,1,False,0,False,1.0,True,heuristic-high
news_headlines,news,train,0,"vladimir putin, florida man, arrested for trespassing at supermarket",,"vladimir putin, florida man, arrested for trespassing at supermarket",,68,9,1,6.444444444444445,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.8444444444444444,True,heuristic-high
news_headlines,news,train,1,report: mom sending you something,,report: mom sending you something,,33,5,1,5.6,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.9299999999999999,True,heuristic-high
news_headlines,news,train,0,ben affleck vs. bill maher: no one wins,,ben affleck vs. bill maher: no one wins,,39,8,1,3.75,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False,0,False,0.86875,True,heuristic-high
