dataset,platform,split,label,text,context,n_context_turns,text_clean,context_clean,n_chars,n_words,n_sentences,avg_word_len,n_exclam,n_question,n_ellipsis,n_repeat_punct,n_allcaps_words,allcaps_ratio,n_emoji,n_elongation,n_scare_quotes,n_urls,n_mentions,n_hashtags,n_interjections,starts_with_interjection,context_n_words,has_context,en_score,is_english,lang_method
figlang_twitter,twitter,train,1,@USER @USER I find it comical that Clemson is in the title game tonight and the only thing on your mind is me : living rent free in your head !,@USER Dang Peter is blocking every Clemson fan now . You are softer than our schedule was . || @USER @USER He ’ s def blocked people that did NOT get personal . They just presented facts .,2,<USER> <USER> I find it comical that Clemson is in the title game tonight and the only thing on your mind is me : living rent free in your head !,<USER> Dang Peter is blocking every Clemson fan now . You are softer than our schedule was . || <USER> <USER> He ' s def blocked people that did NOT get personal . They just presented facts .,149,29,1,3.7586206896551726,1,0,0,0,2,0.06896551724137931,0,0,0,0,0,0,0,False,33,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER @USER you're going to insult someone's cleverness with that sentence structure .. ?,". @USER I know you think you look handsome and "" serious "" but this is a very unflattering portrait of constipation , angel . || . @USER Honestly , Donald , you look like the nanny just took away your milk .",2,<USER> <USER> <USER> you're going to insult someone's cleverness with that sentence structure .. ?,". <USER> I know you think you look handsome and "" serious "" but this is a very unflattering portrait of constipation , angel . || . <USER> Honestly , Donald , you look like the nanny just took away your milk .",104,13,2,5.769230769230769,0,1,1,1,3,0.23076923076923078,0,0,0,0,0,0,0,False,33,True,0.851923076923077,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER you seriously believe that thousands of ppl are concerned about this because of low IQ ? Consider your own,"DC police : Comet Ping Pong suspect is Edgar Maddison Welch of Salisbury , NC who said he came to investigate "" pizzag … <URL> || @USER I really don't understand how so many people are so gullible . Serious question . Mental illness ? Low IQ ?",2,<USER> <USER> you seriously believe that thousands of ppl are concerned about this because of low IQ ? Consider your own,"DC police : Comet Ping Pong suspect is Edgar Maddison Welch of Salisbury , NC who said he came to investigate "" pizzag ... <URL> || <USER> I really don't understand how so many people are so gullible . Serious question . Mental illness ? Low IQ ?",124,20,1,4.75,0,1,0,0,3,0.15,0,0,0,0,0,0,0,False,39,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,"@USER Oh yes ULIP ! ! or even better "" Term with return of premium """,Retirement planning - you have no clue whether you will live for 50 more years or 50 more hours ! || @USER That ’ s why insurance should be integral part of your investment portfolio !,2,"<USER> Oh yes ULIP ! ! or even better "" Term with return of premium """,Retirement planning - you have no clue whether you will live for 50 more years or 50 more hours ! || <USER> That ' s why insurance should be integral part of your investment portfolio !,71,12,2,4.0,2,0,0,0,2,0.16666666666666666,0,0,1,0,0,0,1,False,30,True,0.9416666666666667,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER @USER wants it so bad . He also believes Freddie should be traded and the rest of the team should be shot,"Justin Holl really good again tonight . Telling you , better get this guy signed . || @USER Why waste the money . Let ’ s bring back Babcock ? B / c he wasn ’ t the problem #youdontmatter",2,<USER> <USER> <USER> wants it so bad . He also believes Freddie should be traded and the rest of the team should be shot,"Justin Holl really good again tonight . Telling you , better get this guy signed . || <USER> Why waste the money . Let ' s bring back Babcock ? B / c he wasn ' t the problem youdontmatter",126,23,1,3.9130434782608696,0,0,0,0,3,0.13043478260869565,0,0,0,0,0,0,0,False,33,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER Ive been following him religiously ... but given his predilection to chop and change his political opinions its hard to tell without attached .,My prediction is things will calm down politically speaking from now on for the PM and it will be smooth sailing from here for him . || @USER @USER You need to check some of PVO ’ s earlier predictions ... He ’ s taking the piss out of himself,2,<USER> <USER> Ive been following him religiously ... but given his predilection to chop and change his political opinions its hard to tell without attached .,My prediction is things will calm down politically speaking from now on for the PM and it will be smooth sailing from here for him . || <USER> <USER> You need to check some of PVO ' s earlier predictions ... He ' s taking the piss out of himself,161,24,2,5.166666666666667,0,0,1,1,2,0.08333333333333333,0,0,0,0,0,0,0,False,47,True,0.978125,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER Too bad you are probably 1 out of a 100 people who have actually given a small dollar donation to her campaign ! Maybe that will drop her average down from $ 2000 to $ 1990 per donor ! What grassroots progress !,We are just hours away from our first major fundraising deadline . Please help us finish strong by sending in a rush donation now - or before midnight tonight ! #CA25 <URL> <URL> || @USER Just donated to help you reach yourfundraising goal . We must stop the racist misogynist genocide denier and bestiality supporter Junk Uygur and elect you to hold the 25th . <URL>,2,<USER> <USER> Too bad you are probably 1 out of a 100 people who have actually given a small dollar donation to her campaign ! Maybe that will drop her average down from $ 2000 to $ 1990 per donor ! What grassroots progress !,We are just hours away from our first major fundraising deadline . Please help us finish strong by sending in a rush donation now - or before midnight tonight ! CA25 <URL> <URL> || <USER> Just donated to help you reach yourfundraising goal . We must stop the racist misogynist genocide denier and bestiality supporter Junk Uygur and elect you to hold the 25th . <URL>,229,36,3,4.444444444444445,3,0,0,0,2,0.05555555555555555,0,0,0,0,0,0,0,False,60,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER The problem with this badge is that the phrase ‘ Independence Day ’ refers to a US holiday where they gained independence from the British and their armies . Now we ’ re coining the phrase to segregate ourselves from the EU bloc where we have access to great economic benefits .,"Blimey ... considering we are leaving the EU there are some seriously “ touchy ” Brexiteers who just can ’ t look forward . We need to Guys .. you need to own this and make it the success you dream of . || @USER Come on Deborah , come celebrate the "" 31rd "" of January . <URL>",2,<USER> <USER> The problem with this badge is that the phrase ' Independence Day ' refers to a US holiday where they gained independence from the British and their armies . Now we ' re coining the phrase to segregate ourselves from the EU bloc where we have access to great economic benefits .,"Blimey ... considering we are leaving the EU there are some seriously "" touchy "" Brexiteers who just can ' t look forward . We need to Guys .. you need to own this and make it the success you dream of . || <USER> Come on Deborah , come celebrate the "" 31rd "" of January . <URL>",296,52,2,4.480769230769231,0,0,0,0,4,0.07692307692307693,0,0,0,0,0,0,1,False,48,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,"@USER @USER @USER  Climate change , sea level rise , all the swamps will flood ","What happened to "" drain the swamp "" ? It's almost as if all those suckers who voted for #PresidentTrump were SHOCKING … <URL> || @USER @USER well with his views on the climate I think all the swamps in the country will be drain 😂 😂 😂",2,"<USER> <USER> <USER> Climate change , sea level rise , all the swamps will flood","What happened to "" drain the swamp "" ? It's almost as if all those suckers who voted for PresidentTrump were SHOCKING ... <URL> || <USER> <USER> well with his views on the climate I think all the swamps in the country will be drain 😂 😂 😂",88,13,1,4.461538461538462,0,0,0,0,3,0.23076923076923078,0,0,0,0,0,0,0,False,40,True,0.851923076923077,True,heuristic-high
figlang_twitter,twitter,train,1,"@USER @USER Words have meaning , it ’ s how we communicate , for millions of people , for millennia , on this planet the word “ woman ” in all its linguistic variations has / continues to mean biological female . BTW abusing people with opposing views to you is the actual definition of bigotry","Dress however you please . Call yourself whatever you like . Sleep with any consenting adult who ’ ll have you . Live your best life in peace and security . But force women out of their jobs for stating that sex is real ? #IStandWithMaya #ThisIsNotADrill || @USER Wholeheartedly disagree . I stand with intersectional feminist humans , who recognize that trans women are real women , and against bigots like yourself . Bigotry masquerading as feminism is anything but . Your internalized distortions are helping me to continue dismantling mine.Thanks !",2,"<USER> <USER> Words have meaning , it ' s how we communicate , for millions of people , for millennia , on this planet the word "" woman "" in all its linguistic variations has / continues to mean biological female . BTW abusing people with opposing views to you is the actual definition of bigotry","Dress however you please . Call yourself whatever you like . Sleep with any consenting adult who ' ll have you . Live your best life in peace and security . But force women out of their jobs for stating that sex is real ? IStandWithMaya ThisIsNotADrill || <USER> Wholeheartedly disagree . I stand with intersectional feminist humans , who recognize that trans women are real women , and against bigots like yourself . Bigotry masquerading as feminism is anything but . Your internalized distortions are helping me to continue dismantling mine.Thanks !",300,48,1,4.770833333333333,0,0,0,0,3,0.0625,0,0,1,0,0,0,0,False,82,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,"@USER @USER Sigh Meghan has to go 🙃 Helping those impacted by the Grenfell fires in a way that empowers them . Developing a clothing line to help those indeed of business attire 4 interviews . Bringing attention to UK charities , 3 successful tours representing the UK . It's all too much","Meghan Markle reveals details of secret meetings in Instagram post <URL> MM celebrates the 1st Anniversary of her Visit to the Grenfell Hub ! . Get ready people , looks like she's going to do this for every charity she visited , wish she would BORE OFF ! || @USER I am so f ^ cking tired of her ' secret ' this and that ! ! If it's a secret , don't freakin ' say ANYTHING ! ! It's outright ridiculous that this continues on . She has to go . #Megxit",2,"<USER> <USER> Sigh Meghan has to go 🙃 Helping those impacted by the Grenfell fires in a way that empowers them . Developing a clothing line to help those indeed of business attire 4 interviews . Bringing attention to UK charities , 3 successful tours representing the UK . It's all too much","Meghan Markle reveals details of secret meetings in Instagram post <URL> MM celebrates the 1st Anniversary of her Visit to the Grenfell Hub ! . Get ready people , looks like she's going to do this for every charity she visited , wish she would BORE OFF ! || <USER> I am so f cking tired of her ' secret ' this and that ! ! If it's a secret , don't freakin ' say ANYTHING ! ! It's outright ridiculous that this continues on . She has to go . Megxit",294,46,3,4.934782608695652,0,0,0,0,4,0.08695652173913043,1,0,0,0,0,0,0,False,79,True,0.9733695652173913,True,heuristic-high
figlang_twitter,twitter,train,1,@USER says the guy who praised the Original tweet . @USER <URL>,"Too bad this was another FAKE media story : Story Begins To Unravel About Drowned Syrian Boy <URL> <URL> || @USER @USER Using the death of a boy to advance political propaganda ? Wow that's a new low , even for you .",2,<USER> says the guy who praised the Original tweet . <USER> <URL>,"Too bad this was another FAKE media story : Story Begins To Unravel About Drowned Syrian Boy <URL> <URL> || <USER> <USER> Using the death of a boy to advance political propaganda ? Wow that's a new low , even for you .",69,11,1,4.2727272727272725,0,0,0,0,3,0.2727272727272727,0,0,0,0,0,0,0,False,38,True,0.8886363636363637,True,heuristic-high
figlang_twitter,twitter,train,1,@USER Wow so glad Twitter never notified me you replied . yeah it's actually that blurry and I doubt anything can be done now because it's been a whole year . 😅,"@USER not to be a complainer . But I'm pretty sure it's not supposed to be this blurry ? I could be wrong though . It looks like it got double printed on the shirt . But hey I'm super excited I got it . :D <URL> || @USER Hmm , can you take another photo ? If it is they do full refunds ! I'd hate for that to be the result of my merch !",2,<USER> Wow so glad Twitter never notified me you replied . yeah it's actually that blurry and I doubt anything can be done now because it's been a whole year . 😅,"<USER> not to be a complainer . But I'm pretty sure it's not supposed to be this blurry ? I could be wrong though . It looks like it got double printed on the shirt . But hey I'm super excited I got it . :D <URL> || <USER> Hmm , can you take another photo ? If it is they do full refunds ! I'd hate for that to be the result of my merch !",163,29,2,4.310344827586207,0,0,0,0,1,0.034482758620689655,1,0,0,0,0,0,2,False,67,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER @USER always nice to get a complement from an islamaphobe .,Fantastic visit to the @USER this morning . A great local brewery <URL> || @USER @USER You are doing a good job Maria it's good you are our MP,2,<USER> <USER> <USER> always nice to get a complement from an islamaphobe .,Fantastic visit to the <USER> this morning . A great local brewery <URL> || <USER> <USER> You are doing a good job Maria it's good you are our MP,80,12,1,4.583333333333333,0,0,0,0,3,0.25,0,0,0,0,0,0,1,False,27,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,"@USER @USER Hey #SnowFlakes , Shall we discuss when @USER changed rules & used the "" nuclear "" option in 2013 ?","A Senate committee approved Trump Treasury , Health nominees w / o Dems present after the GOP changed panel rules . We're losing our democracy . || @USER The Republicans simply change the rules to benefit themselves and their President . This isn't a democracy any longer .",2,"<USER> <USER> Hey SnowFlakes , Shall we discuss when <USER> changed rules & used the "" nuclear "" option in 2013 ?","A Senate committee approved Trump Treasury , Health nominees w / o Dems present after the GOP changed panel rules . We're losing our democracy . || <USER> The Republicans simply change the rules to benefit themselves and their President . This isn't a democracy any longer .",121,16,1,4.8125,0,1,0,0,3,0.1875,0,0,1,0,0,0,0,False,41,True,0.86875,True,heuristic-high
figlang_twitter,twitter,train,1,"@USER @USER @USER So I'm going to reply to her about the "" Government does not Rescue thing "" - Cannot believe that the Uber / Lyft thing has now spread like that ...","Okay , why do you call it gang-stalking ? Do you think #Organizedcrime or Private Security Agencies and AGENCIES that are imposters , can even manipulate gangsters ? They profit off the #crime cycle , instead of prevention . You need to stop using these terms @USER <URL> || @USER @USER mentioned this in one of her videos a while ago .",2,"<USER> <USER> <USER> So I'm going to reply to her about the "" Government does not Rescue thing "" - Cannot believe that the Uber / Lyft thing has now spread like that ...","Okay , why do you call it gang-stalking ? Do you think Organizedcrime or Private Security Agencies and AGENCIES that are imposters , can even manipulate gangsters ? They profit off the crime cycle , instead of prevention . You need to stop using these terms <USER> <URL> || <USER> <USER> mentioned this in one of her videos a while ago .",175,29,1,4.241379310344827,0,0,1,1,3,0.10344827586206896,0,0,1,0,0,0,0,False,55,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER I can see @USER is a clear & present danger .,"Had a very good talk with President Xi of China concerning our giant Trade Deal . China has already started large scale purchaes of agricultural product & more . Formal signing being arranged . Also talked about North Korea , where we are working with China , & Hong Kong ( progress ! ) . || @USER WOW ! Great Economic News ! China to Buy an ADDITIONAL $ 200 Billion in U . S . Goods as Part of the Initial Trade Deal ! <URL>",2,<USER> <USER> I can see <USER> is a clear & present danger .,"Had a very good talk with President Xi of China concerning our giant Trade Deal . China has already started large scale purchaes of agricultural product & more . Formal signing being arranged . Also talked about North Korea , where we are working with China , & Hong Kong ( progress ! ) . || <USER> WOW ! Great Economic News ! China to Buy an ADDITIONAL $ 200 Billion in U . S . Goods as Part of the Initial Trade Deal ! <URL>",66,11,1,3.6363636363636362,0,0,0,0,3,0.2727272727272727,0,0,0,0,0,0,0,False,67,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER @USER Wow ... she REALLY does just repeat what others tell her . #iknowshesjoking #soami,"So ridiculous . Greta must work on her Anger Management problem , then go to a good old fashioned movie with a friend ! Chill Greta , Chill ! <URL> || @USER It ’ s fun to watch a fake-ass bully melt down over a teenager .",2,<USER> <USER> <USER> Wow ... she REALLY does just repeat what others tell her . iknowshesjoking soami,"So ridiculous . Greta must work on her Anger Management problem , then go to a good old fashioned movie with a friend ! Chill Greta , Chill ! <URL> || <USER> It ' s fun to watch a fake-ass bully melt down over a teenager .",111,15,2,5.0,0,0,1,1,4,0.26666666666666666,0,0,0,0,0,0,1,False,41,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER What utter drivel ... Sturgeon has the nerve to use the word democracy ! ! 🤣 oh the,Sturgeon says the Election result gives her “ the right ” to have an Ind Ref in Scotland . WhyThe SNP took part in a UK Election not a Scottish Election . She finished third by a long way in that & is very much in a minority . Get over it Nicola ; the World does not revolve around you . || @USER Usual racist anti - Scottish bile . The anti democratic comments show that Scotland needs out . If Scotland is such a drain why do you want it to stay ?,2,<USER> <USER> What utter drivel ... Sturgeon has the nerve to use the word democracy ! ! 🤣 oh the,"Sturgeon says the Election result gives her "" the right "" to have an Ind Ref in Scotland . WhyThe SNP took part in a UK Election not a Scottish Election . She finished third by a long way in that & is very much in a minority . Get over it Nicola ; the World does not revolve around you . || <USER> Usual racist anti - Scottish bile . The anti democratic comments show that Scotland needs out . If Scotland is such a drain why do you want it to stay ?",101,16,3,4.25,2,0,1,1,2,0.125,1,0,0,0,0,0,1,False,82,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER @USER Sorry thought you Catholics had a sense of humor ...,Vegas now has the world's most ominous football stadium <URL> || @USER @USER @USER Times like these I ’ m most thankful for my Maur Hill education,2,<USER> <USER> <USER> Sorry thought you Catholics had a sense of humor ...,Vegas now has the world's most ominous football stadium <URL> || <USER> <USER> <USER> Times like these I ' m most thankful for my Maur Hill education,79,12,1,4.333333333333333,0,0,1,1,3,0.25,0,0,0,0,0,0,0,False,26,True,0.9416666666666667,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER @USER Its indian cricket council if I am not wrong,"@USER More than 24 hours since New Zealand announced men'sT 20I squad and Zimbabwe Test squad , no squad news on ICC social media platforms . Will ICC ever miss an Indian squad news ? discrimination @USER @USER || @USER @USER @USER Its true . Even Cricinfo web site , other countries usually get lesser news space . Every country should be treated equally",2,<USER> <USER> <USER> Its indian cricket council if I am not wrong,"<USER> More than 24 hours since New Zealand announced men'sT 20I squad and Zimbabwe Test squad , no squad news on ICC social media platforms . Will ICC ever miss an Indian squad news ? discrimination <USER> <USER> || <USER> <USER> <USER> Its true . Even Cricinfo web site , other countries usually get lesser news space . Every country should be treated equally",71,12,1,4.0,0,0,0,0,3,0.25,0,0,0,0,0,0,0,False,56,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,"#Bravo grofers for an amazing customer service . I tried talking to them second time as I thought may be it's my money only I need to bother . Grofers is giving just free of cost products which is my need , so I need to listen . I m getting money to buy products . #grofers <URL>","#CustomerExperience #customerservice I am amazed to see what level of customer service we have in India ... We need to have some rules and regulations for this too .. @USER I m still waiting for response ... Check screenshot <URL> || I waited for 5 mins to get response , however my chat was closed without even giving resolution .. I have order value worth 2700 + . Now I need to cancel my order . I hate the companies who can't even respect their customers @USER #SayNo to bad service #TrendingNow <URL>",2,"Bravo grofers for an amazing customer service . I tried talking to them second time as I thought may be it's my money only I need to bother . Grofers is giving just free of cost products which is my need , so I need to listen . I m getting money to buy products . grofers <URL>","CustomerExperience customerservice I am amazed to see what level of customer service we have in India ... We need to have some rules and regulations for this too .. <USER> I m still waiting for response ... Check screenshot <URL> || I waited for 5 mins to get response , however my chat was closed without even giving resolution .. I have order value worth 2700 + . Now I need to cancel my order . I hate the companies who can't even respect their customers <USER> SayNo to bad service TrendingNow <URL>",281,53,4,4.018867924528302,0,0,0,0,1,0.018867924528301886,0,0,0,0,0,0,1,False,82,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,"@USER @USER Wait . Your logical , normal explanation doesn ’ t fit this line of subtle attack by an impartial journalist on a candidate that has a boring record , but is appealing to a lot of voters . Oh that ’ s right , he ’ s gay and white .","What nefarious deeds did Pete Buttigieg commit at McKinsey ? This question is comically misguided . Better : why , when you are a Rhodes Scholar and all-around privileged smartypants who can do ANYTHING , would you opt to work as a management consultant ? <URL> || @USER To make the connection between how big data and technology can be used to make the world a better place . He dove head first into data and studying how people and systems truly behave .",2,"<USER> <USER> Wait . Your logical , normal explanation doesn ' t fit this line of subtle attack by an impartial journalist on a candidate that has a boring record , but is appealing to a lot of voters . Oh that ' s right , he ' s gay and white .","What nefarious deeds did Pete Buttigieg commit at McKinsey ? This question is comically misguided . Better : why , when you are a Rhodes Scholar and all-around privileged smartypants who can do ANYTHING , would you opt to work as a management consultant ? <URL> || <USER> To make the connection between how big data and technology can be used to make the world a better place . He dove head first into data and studying how people and systems truly behave .",249,47,3,3.893617021276596,0,0,0,0,2,0.0425531914893617,0,0,0,0,0,0,2,False,76,True,0.9851063829787234,True,heuristic-high
figlang_twitter,twitter,train,1,"@USER @USER sounds exactly like the way Trump deals with reporters , doesn't it ?","President Trump was outraged that UC Berkeley canceled a speech by the divisive ring-wing writer Milo Yiannopoulos <URL> || @USER Liberal logic : > "" What do we want ? "" > "" Free speech ! "" > "" When do we want it ? "" > "" When it suits us ! """,2,"<USER> <USER> sounds exactly like the way Trump deals with reporters , doesn't it ?","President Trump was outraged that UC Berkeley canceled a speech by the divisive ring-wing writer Milo Yiannopoulos <URL> || <USER> Liberal logic : > "" What do we want ? "" > "" Free speech ! "" > "" When do we want it ? "" > "" When it suits us ! """,87,13,1,4.846153846153846,0,1,0,0,2,0.15384615384615385,0,0,0,0,0,0,0,False,37,True,0.9865384615384616,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER This was $ 31 only 4 months ago . Today $ 125 . And NOW people are interested in buying this ? After a 300 % return in 4 months ? Gotta love the enthusiasm out there ...,$ ALLK * U . S . BIOTECH FIRM ALLAKOS IS SAID TO WEIGH POTENTIAL SALE || @USER Maybe they can find a buyer who likes all the amazingly consistent data at 53 % chg ... haha .,2,<USER> <USER> This was $ 31 only 4 months ago . Today $ 125 . And NOW people are interested in buying this ? After a 300 % return in 4 months ? Gotta love the enthusiasm out there ...,$ ALLK * U . S . BIOTECH FIRM ALLAKOS IS SAID TO WEIGH POTENTIAL SALE || <USER> Maybe they can find a buyer who likes all the amazingly consistent data at 53 % chg ... haha .,187,27,5,4.444444444444445,0,2,1,1,3,0.1111111111111111,0,0,0,0,0,0,0,False,29,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER I'm using the last NYT I will ever buy as crap liner in parrot cage . The,This holiday season is a good reminder that alcohol can do bad things to the brain . Running can help . <URL> || @USER this holiday season is a reminder that reading the NYT can do bad things to your brain . But wiping your @USER $ $ with it will help,2,<USER> <USER> I'm using the last NYT I will ever buy as crap liner in parrot cage . The,This holiday season is a good reminder that alcohol can do bad things to the brain . Running can help . <URL> || <USER> this holiday season is a reminder that reading the NYT can do bad things to your brain . But wiping your <USER> $ $ with it will help,91,18,1,3.5555555555555554,0,0,0,0,3,0.16666666666666666,0,0,0,0,0,0,0,False,46,True,0.9416666666666667,True,heuristic-high
figlang_twitter,twitter,train,1,"@USER @USER We don't spare kids of religion , caste , violence , bollywood , sex , etc . Why spare them politics ? Let's go all the way . ( because most people don't get it )","Why shouldn ’ t children be made aware of laws , especially when they are also participating in protests ? How ’ s one politicising and the other not ? There were debates in my son ’ s school too and the POV espoused there was pretty anti-CAA . Propaganda war cannot go one way . <URL> || @USER @USER what is your take ? Is it okay to indoctrinate school kids by calling CAA-NRC protesters ' gaddar ' ? Kaushal , individuals bringing kids to protests ( condemnable as it is ) is not equivalent to ruling party functionaries calling opponents traitors in school .",2,"<USER> <USER> We don't spare kids of religion , caste , violence , bollywood , sex , etc . Why spare them politics ? Let's go all the way . ( because most people don't get it )","Why shouldn ' t children be made aware of laws , especially when they are also participating in protests ? How ' s one politicising and the other not ? There were debates in my son ' s school too and the POV espoused there was pretty anti-CAA . Propaganda war cannot go one way . <URL> || <USER> <USER> what is your take ? Is it okay to indoctrinate school kids by calling CAA-NRC protesters ' gaddar ' ? Kaushal , individuals bringing kids to protests ( condemnable as it is ) is not equivalent to ruling party functionaries calling opponents traitors in school .",180,28,3,4.464285714285714,0,1,0,0,2,0.07142857142857142,0,0,0,0,0,0,0,False,96,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER I think you just got a RT from Respect,@USER @USER @USER wow I'm actually disappointed we didn't think of that . What a missed opportunity ... || @USER @USER @USER we would have totally been better columns than those girls ... #salty 💁 🏼,2,<USER> <USER> I think you just got a RT from Respect,<USER> <USER> <USER> wow I'm actually disappointed we didn't think of that . What a missed opportunity ... || <USER> <USER> <USER> we would have totally been better columns than those girls ... salty 💁 🏼,56,11,1,3.4545454545454546,0,0,0,0,3,0.2727272727272727,0,0,0,0,0,0,0,False,30,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER I do so hope thats meant to be sarcastic you crazy apocalyptic musician .,"Any negative polls are fake news , just like the CNN , ABC , NBC polls in the election . Sorry , people want border security and extreme vetting . || @USER YES , NEGATIVE POLLS ARE LIES , BECAUSE WE ALL LOVE YOU , CRAZY APOCALYPSE PRESIDENT GUY .",2,<USER> I do so hope thats meant to be sarcastic you crazy apocalyptic musician .,"Any negative polls are fake news , just like the CNN , ABC , NBC polls in the election . Sorry , people want border security and extreme vetting . || <USER> YES , NEGATIVE POLLS ARE LIES , BECAUSE WE ALL LOVE YOU , CRAZY APOCALYPSE PRESIDENT GUY .",82,14,1,4.5,0,0,0,0,1,0.07142857142857142,0,0,0,0,0,0,0,False,39,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER he did not support #gay marriage in the 2008 campaign ( nor did #Clinton ) if u remember #hypocritical,#BoycottHamilton because the most anti-LGBT governor inAmerica is now VP & why should artists ever feel threatened by that ? || @USER @USER that Obama was hating on gays . Etc . To many people make judgement based on one angle of the story .,2,<USER> <USER> he did not support gay marriage in the 2008 campaign ( nor did Clinton ) if u remember hypocritical,BoycottHamilton because the most anti-LGBT governor inAmerica is now VP & why should artists ever feel threatened by that ? || <USER> <USER> that Obama was hating on gays . Etc . To many people make judgement based on one angle of the story .,123,18,1,4.611111111111111,0,0,0,0,2,0.1111111111111111,0,0,0,0,0,0,0,False,40,True,0.9902777777777778,True,heuristic-high
figlang_twitter,twitter,train,1,@USER @USER you mean just like @USER is sucking up to,"#BREAKING : CNN , other news organizations blocked from attending White House gaggle || @USER dude , your network directly aided the Clinton campaign . You shredded your credibility when you became unofficial Clinton staffers",2,<USER> <USER> you mean just like <USER> is sucking up to,"BREAKING : CNN , other news organizations blocked from attending White House gaggle || <USER> dude , your network directly aided the Clinton campaign . You shredded your credibility when you became unofficial Clinton staffers",62,11,1,3.6363636363636362,0,0,0,0,3,0.2727272727272727,0,0,0,0,0,0,0,False,30,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,"@USER What irks me , the fact that he didn't sound intelligent--in front of the intelligence community . @USER",Donald Trump Claims Media's Lying About Inauguration Crowd Numbers ( VIDEO ) <URL> || @USER he was addressing the intelligence community talking about the media and numbers at the inauguration . This is his priorities . His ego,2,"<USER> What irks me , the fact that he didn't sound intelligent--in front of the intelligence community . <USER>",Donald Trump Claims Media's Lying About Inauguration Crowd Numbers ( VIDEO ) <URL> || <USER> he was addressing the intelligence community talking about the media and numbers at the inauguration . This is his priorities . His ego,116,18,1,4.777777777777778,0,0,0,0,2,0.1111111111111111,0,0,0,0,0,0,0,False,33,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,"@USER They are oblivious , they couldn't possibly have stoked these flames .","Protesting hypothetical violence by committing actual violence . Yeah , makes sense ... <URL> || @USER I hope the media is proud of its monster .",2,"<USER> They are oblivious , they couldn't possibly have stoked these flames .","Protesting hypothetical violence by committing actual violence . Yeah , makes sense ... <URL> || <USER> I hope the media is proud of its monster .",79,11,1,5.545454545454546,0,0,0,0,1,0.09090909090909091,0,0,0,0,0,0,0,False,21,True,1.0,True,heuristic-high
figlang_twitter,twitter,train,1,"@USER @USER isn't Muhammed considered the "" great deceiver ? "" = to Satan in Christian Bible I don't trust them .","@USER @USER Muslims hate us , why not return the favor ? || @USER @USER They may hate you personally , partly because you hate and judge them",2,"<USER> <USER> isn't Muhammed considered the "" great deceiver ? "" = to Satan in Christian Bible I don't trust them .","<USER> <USER> Muslims hate us , why not return the favor ? || <USER> <USER> They may hate you personally , partly because you hate and judge them",119,17,2,5.0,0,1,0,0,2,0.11764705882352941,0,0,1,0,0,0,1,False,24,True,0.9073529411764707,True,heuristic-high
